id,type,address,number,postal_code,municipality,province,location,public,available,hours,concat_address,location_geo,coords,lat,lon,alt
15185.0,Appareil fixe-Vast apparaat,Santiagostraat,2.0,2030.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Santiagostraat 2, Antwerpen, 2030, Belgique","Sporthal Luchtbal, 2, Santiagostraat, Luchtbal, Antwerpen, Vlaanderen, 2030, België / Belgique / Belgien","(51.2481159, 4.42099420704, 0.0)",51.2481159,4.42099420704,0.0
15186.0,Appareil fixe-Vast apparaat,Rodeloopstraat,2.0,2170.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Rodeloopstraat 2, Antwerpen, 2170, Belgique","Sportcentrum De Rode Loop, 2, Rodeloopstraat, Tuinwijk, Oud-Merksem, Merksem, Antwerpen, Vlaanderen, 2170, België / Belgique / Belgien","(51.25022815, 4.442626029010594, 0.0)",51.25022815,4.442626029010594,0.0
15187.0,Appareil fixe-Vast apparaat,Terlindenhofstraat,150.0,2170.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Terlindenhofstraat 150, Antwerpen, 2170, Belgique","150, Terlindenhofstraat, Oud-Merksem, Merksem, Antwerpen, Vlaanderen, 2170, België / Belgique / Belgien","(51.2462828, 4.442740841956777, 0.0)",51.2462828,4.442740841956777,0.0
15188.0,Appareil fixe-Vast apparaat,Vogelzanglaan,6.0,2020.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Vogelzanglaan 6, Antwerpen, 2020, Belgique","Sporthal Wilrijkse plein, 6, Vogelzanglaan, Tentoonstellingswijk, Antwerpen, Vlaanderen, 2020, België / Belgique / Belgien","(51.1886911, 4.39747038053853, 0.0)",51.1886911,4.39747038053853,0.0
15189.0,Appareil fixe-Vast apparaat,Koningin Elisabethstraat,9.0,2610.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Koningin Elisabethstraat 9, Antwerpen, 2610, Belgique","Sporthal De Bist, 7-9, Koningin Elisabethstraat, Koornbloem, Wilrijk, Wijnegem, Antwerpen, Vlaanderen, 2610, België / Belgique / Belgien","(51.1706908, 4.39098680455341, 0.0)",51.1706908,4.39098680455341,0.0
15191.0,Appareil fixe-Vast apparaat,Hoofdfrontweg,9.0,2660.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Hoofdfrontweg 9, Antwerpen, 2660, Belgique","Hoofdfrontweg, Nachtegalenhof, Hoboken, Antwerpen, Vlaanderen, 2660, België / Belgique / Belgien","(51.1650408, 4.3464415, 0.0)",51.1650408,4.3464415,0.0
15192.0,Appareil fixe-Vast apparaat,Oudestraat,51.0,2660.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Oudestraat 51, Antwerpen, 2660, Belgique","51, Oudestraat, Vogeltjeswijk, Hoboken, Antwerpen, Vlaanderen, 2660, België / Belgique / Belgien","(51.17633685, 4.353574485115132, 0.0)",51.17633685,4.353574485115132,0.0
15208.0,Appareil fixe-Vast apparaat,Alfons Scheinderlaan,435.0,2100.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Alfons Scheinderlaan 435, Antwerpen, 2100, Belgique",,,,,
15209.0,Appareil fixe-Vast apparaat,Ruggeveldstraat,488.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Ruggeveldstraat 488, Antwerpen, 2000, Belgique","Ruggeveldstraat, Eikenlaan, Wijnegem, Antwerpen, Vlaanderen, 2110, België / Belgique / Belgien","(51.2289877, 4.5044516, 0.0)",51.2289877,4.5044516,0.0
6460.0,Appareil fixe-Vast apparaat,Turnhoutsebaan,139.0,2140.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Turnhoutsebaan 139, Antwerpen, 2140, Belgique","Mundo-A, 139, Turnhoutsebaan, Borgerhout Intra Muros, Borgerhout, Antwerpen, Vlaanderen, 2140, België / Belgique / Belgien","(51.215132100000005, 4.434448611553521, 0.0)",51.215132100000005,4.434448611553521,0.0
12982.0,Appareil fixe-Vast apparaat,Van Heybeeckstraat,9.0,2170.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Van Heybeeckstraat 9, Antwerpen, 2170, Belgique","Zwembad Merksem, 9, Van Heybeeckstraat, Oud-Merksem, Merksem, Antwerpen, Vlaanderen, 2170, België / Belgique / Belgien","(51.2475519, 4.448563663915913, 0.0)",51.2475519,4.448563663915913,0.0
12983.0,Appareil fixe-Vast apparaat,Oorderseweg,83.0,2180.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Oorderseweg 83, Antwerpen, 2180, Belgique","Sporthal Ekeren, 83, Oorderseweg, Schoonbroek, Ekeren, Antwerpen, Vlaanderen, 2180, België / Belgique / Belgien","(51.27905985, 4.413275532599117, 0.0)",51.27905985,4.413275532599117,0.0
12984.0,Appareil fixe-Vast apparaat,Plantin Moretuslei,343.0,2140.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Plantin Moretuslei 343, Antwerpen, 2140, Belgique","Zwembad Plantin-Moretus, 343, Plantin en Moretuslei, Borgerhout Intra Muros, Borgerhout, Antwerpen, Vlaanderen, 2140, België / Belgique / Belgien","(51.20934605, 4.439445645083305, 0.0)",51.20934605,4.439445645083305,0.0
4627.0,Appareil fixe-Vast apparaat,Arenaplein,1.0,2100.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Arenaplein 1, Antwerpen, 2100, Belgique","De Arena, 1, Arenaplein, Muggenberg-Arena, Deurne-Zuid, Deurne, Antwerpen, Vlaanderen, 2100, België / Belgique / Belgien","(51.20667855, 4.45965392690114, 0.0)",51.20667855,4.45965392690114,0.0
6512.0,Appareil fixe-Vast apparaat,Emiel Vloorsstraat,2.0,2020.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Emiel Vloorsstraat 2, Antwerpen, 2020, Belgique","2, Emiel Vloorsstraat, Hoboken, Antwerpen, Vlaanderen, 2660, België / Belgique / Belgien","(51.1908334, 4.367632120799632, 0.0)",51.1908334,4.367632120799632,0.0
12979.0,Appareil fixe-Vast apparaat,Emiel Lemineurstraat,72.0,2170.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Emiel Lemineurstraat 72, Antwerpen, 2170, Belgique","72,74, Emiel Lemineurstraat, Oud-Merksem, Merksem, Antwerpen, Vlaanderen, 2170, België / Belgique / Belgien","(51.237553649999995, 4.443183689558989, 0.0)",51.237553649999995,4.443183689558989,0.0
12978.0,Appareil fixe-Vast apparaat,Sint-Andriesplaats,24.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Sint-Andriesplaats 24, Antwerpen, 2000, Belgique","coStA, 24, Sint-Andriesplaats, Sint-Andries, Sint-Anna, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.2148346, 4.3959951, 0.0)",51.2148346,4.3959951,0.0
12979.0,Appareil fixe-Vast apparaat,Oortbroek,4.0,2170.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Oortbroek 4, Antwerpen, 2170, Belgique","4, Oortbroek, Lambrechtshoeken, Merksem, Antwerpen, Vlaanderen, 2170, België / Belgique / Belgien","(51.2511581, 4.431916862127631, 0.0)",51.2511581,4.431916862127631,0.0
12980.0,Appareil fixe-Vast apparaat,Bist,1.0,2610.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Bist 1, Antwerpen, 2610, Belgique","1,2,3,4,4A, Bist, Wilrijk, Antwerpen, Vlaanderen, 2610, België / Belgique / Belgien","(51.1692108, 4.393968211808686, 0.0)",51.1692108,4.393968211808686,0.0
12982.0,Appareil fixe-Vast apparaat,Burgemeester jozef nolfplein,1.0,2170.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Burgemeester jozef nolfplein 1, Antwerpen, 2170, Belgique","Districtshuis Merksem, 1, Burgemeester Jozef Nolfplein, Oud-Merksem, Merksem, Antwerpen, Vlaanderen, 2170, België / Belgique / Belgien","(51.2420818, 4.4414241, 0.0)",51.2420818,4.4414241,0.0
12984.0,Appareil fixe-Vast apparaat,Moorkesplein,1.0,2140.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Moorkesplein 1, Antwerpen, 2140, Belgique",,,,,
12985.0,Appareil fixe-Vast apparaat,Marneflaan,3.0,2660.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Marneflaan 3, Antwerpen, 2660, Belgique","Stadsloket Hoboken, 3, Marneflaan, Vogeltjeswijk, Hoboken, Antwerpen, Vlaanderen, 2660, België / Belgique / Belgien","(51.1713611, 4.3540209673395145, 0.0)",51.1713611,4.3540209673395145,0.0
12986.0,Appareil fixe-Vast apparaat,Antwerpsebaan,140.0,2040.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Antwerpsebaan 140, Antwerpen, 2040, Belgique","140, Antwerpsebaan, Berendrecht, Berendrecht-Zandvliet-Lillo, Antwerpen, Vlaanderen, 2040, België / Belgique / Belgien","(51.3439826, 4.3213438, 0.0)",51.3439826,4.3213438,0.0
10877.0,Appareil fixe-Vast apparaat,Veltwijcklaan,31.0,2180.0,EKEREN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Veltwijcklaan 31, Antwerpen, 2180, Belgique","Villa Geniets, 31, Veltwijcklaan, Ekeren, Antwerpen, Vlaanderen, 2180, België / Belgique / Belgien","(51.2782895, 4.424400542605579, 0.0)",51.2782895,4.424400542605579,0.0
10891.0,Appareil fixe-Vast apparaat,Quinten Matsijslei,50.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Quinten Matsijslei 50, Antwerpen, 2000, Belgique","50, Quinten Matsijslei, Diamant, Centraal Station, Antwerpen, Vlaanderen, 2018, België / Belgique / Belgien","(51.21085375, 4.418123338989638, 0.0)",51.21085375,4.418123338989638,0.0
10907.0,Appareil fixe-Vast apparaat,Deurnestraat,253.0,2640.0,MORTSEL,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Deurnestraat 253, Antwerpen, 2640, Belgique","253, Deurnestraat, Mortsel, Antwerpen, Vlaanderen, 2640, België / Belgique / Belgien","(51.1843338, 4.448165887950138, 0.0)",51.1843338,4.448165887950138,0.0
10915.0,Appareil fixe-Vast apparaat,Joseph van instraalt,37.0,2500.0,LIER,Antwerpen,BUITENKAST INKOM,Oui-Ja,Oui-Ja,,"Joseph van instraalt 37, Antwerpen, 2500, Belgique",,,,,
10957.0,Appareil fixe-Vast apparaat,Westhavendam,,4510.0,BRESKENS,Antwerpen,"NIET ANTWERPEN => PROVINCIE ZEELAND IN NEDERLAND
APPARAATLOCATIE: Laatste appartementencomplex in inkom",Oui-Ja,Oui-Ja,,"Westhavendam , Antwerpen, 4510, Belgique",,,,,
10958.0,Appareil fixe-Vast apparaat,Bedrijvenlaan,9.0,2800.0,MECHELEN,Antwerpen,INKOM RECHTS,Oui-Ja,Oui-Ja,,"Bedrijvenlaan 9, Antwerpen, 2800, Belgique","9;11;13;15, Bedrijvenlaan, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.002773399999995, 4.46581032834775, 0.0)",51.002773399999995,4.46581032834775,0.0
10959.0,Appareil fixe-Vast apparaat,Bedrijvenlaan,9.0,2800.0,MECHELEN,Antwerpen,3e verdieping inkom links ,Oui-Ja,Oui-Ja,,"Bedrijvenlaan 9, Antwerpen, 2800, Belgique","9;11;13;15, Bedrijvenlaan, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.002773399999995, 4.46581032834775, 0.0)",51.002773399999995,4.46581032834775,0.0
12992.0,Appareil fixe-Vast apparaat,Grote Steenweg,,2600.0,BERCHEM,Antwerpen,Frans Van Hombeeckplein,Oui-Ja,Oui-Ja,,"Grote Steenweg , Antwerpen, 2600, Belgique","Grotesteenweg, Oud-Berchem, Berchem, Antwerpen, Vlaanderen, 2600, België / Belgique / Belgien","(51.1965467, 4.4177798, 0.0)",51.1965467,4.4177798,0.0
12994.0,Appareil fixe-Vast apparaat,HEIZIJDE,,2100.0,DEURNE,Antwerpen,hoek van Dascottelei en Van Den Hautelei,Oui-Ja,Oui-Ja,,"HEIZIJDE , Antwerpen, 2100, Belgique","Heizijde, Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien","(51.3425749, 4.9061038, 0.0)",51.3425749,4.9061038,0.0
12995.0,Appareil fixe-Vast apparaat,Battelsesteenweg,,2800.0,MECHELEN,Antwerpen,Hoek Kapelleblokstraat en Battelsesteenweg,Oui-Ja,Oui-Ja,,"Battelsesteenweg , Antwerpen, 2800, Belgique","Battelsesteenweg, Battel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0396536, 4.4447606, 0.0)",51.0396536,4.4447606,0.0
12997.0,Appareil fixe-Vast apparaat,Diksmuidestraat,64.0,2300.0,TURNHOUT,Antwerpen,/,Oui-Ja,Oui-Ja,,"Diksmuidestraat 64, Antwerpen, 2300, Belgique","Diksmuidestraat, Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien","(51.3236712, 4.933257, 0.0)",51.3236712,4.933257,0.0
13002.0,Appareil fixe-Vast apparaat,Nora Tilleylaan,42.0,2800.0,MECHELEN,Antwerpen,Inkom cafetaria naast trap,Oui-Ja,Oui-Ja,,"Nora Tilleylaan 42, Antwerpen, 2800, Belgique","Vanden Borre, 42, Nora Tilleylaan, Mechelen-Noord IV: winkelpark Malinas, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0389649, 4.4601379, 0.0)",51.0389649,4.4601379,0.0
13003.0,Appareil fixe-Vast apparaat,Edegemsesteenweg,129.0,2550.0,KONTICH,Antwerpen,/,Oui-Ja,Oui-Ja,,"Edegemsesteenweg 129, Antwerpen, 2550, Belgique","sint-rita Campus Technologie (was : VTI Kontich), 129, Edegemsesteenweg, Kontich, Antwerpen, Vlaanderen, 2550, België / Belgique / Belgien","(51.1422543, 4.446313151988264, 0.0)",51.1422543,4.446313151988264,0.0
13007.0,Appareil fixe-Vast apparaat,De Merodelei,220.0,2300.0,TURNHOUT,Antwerpen,/,Oui-Ja,Oui-Ja,,"De Merodelei 220, Antwerpen, 2300, Belgique","220, de Merodelei, Stokt, Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien","(51.3205285, 4.9278621, 0.0)",51.3205285,4.9278621,0.0
13734.0,Appareil fixe-Vast apparaat,Osylei,86.0,2640.0,MORTSEL,Antwerpen,/,Oui-Ja,Oui-Ja,,"Osylei 86, Antwerpen, 2640, Belgique","Minisporthal, 86, Osylei, Mortsel, Antwerpen, Vlaanderen, 2640, België / Belgique / Belgien","(51.17763065, 4.456230385281067, 0.0)",51.17763065,4.456230385281067,0.0
15213.0,Appareil fixe-Vast apparaat,Rodestraat,19.0,2000.0,ANTWERPEN,Antwerpen,Keuken deur rechts aan rechtse draaibare achter grijze ijzeren poort,Oui-Ja,Oui-Ja,,"Rodestraat 19, Antwerpen, 2000, Belgique","19-23, Rodestraat, Universiteitsbuurt, Antwerpen-Noord, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.223788, 4.414098475965997, 0.0)",51.223788,4.414098475965997,0.0
15215.0,Appareil fixe-Vast apparaat,Hoogstraat,35.0,2800.0,MECHELEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Hoogstraat 35, Antwerpen, 2800, Belgique","Ursulinen Mechelen, 35, Hoogstraat, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.023186, 4.4749277, 0.0)",51.023186,4.4749277,0.0
15216.0,Appareil fixe-Vast apparaat,Kerkstraat,5.0,2845.0,NIEL,Antwerpen,/,Oui-Ja,Oui-Ja,,"Kerkstraat 5, Antwerpen, 2845, Belgique","Sint Hubertusschool, 5, Kerkstraat, Niel, Antwerpen, Vlaanderen, 2845, België / Belgique / Belgien","(51.10976625, 4.329222525930836, 0.0)",51.10976625,4.329222525930836,0.0
14040.0,Appareil fixe-Vast apparaat,Bredabaan,479.0,2930.0,BRASSCHAAT,Antwerpen,/,Oui-Ja,Oui-Ja,,"Bredabaan 479, Antwerpen, 2930, Belgique","475,479, Bredabaan, Brasschaat, Antwerpen, Vlaanderen, 2930, België / Belgique / Belgien","(51.2937468, 4.495722872661843, 0.0)",51.2937468,4.495722872661843,0.0
15220.0,Appareil fixe-Vast apparaat,Kloosterstraat,72.0,2660.0,HOBOKEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Kloosterstraat 72, Antwerpen, 2660, Belgique","72, Kloosterstraat, Vogeltjeswijk, Hoboken, Antwerpen, Vlaanderen, 2660, België / Belgique / Belgien","(51.17600495, 4.356799220225291, 0.0)",51.17600495,4.356799220225291,0.0
3435.0,Appareil fixe-Vast apparaat,Oeveldorp,13.0,2260.0,WESTERLO,Antwerpen,BUITENKAST,Oui-Ja,Oui-Ja,,"Oeveldorp 13, Antwerpen, 2260, Belgique","13A-13G, Oeveldorp, Oevel, Westerlo, Turnhout, Antwerpen, Vlaanderen, 2260, België / Belgique / Belgien","(51.13805595, 4.90443320924509, 0.0)",51.13805595,4.90443320924509,0.0
15226.0,Appareil fixe-Vast apparaat,Zandvoortstraat,,2800.0,MECHELEN,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Zandvoortstraat , Antwerpen, 2800, Belgique","Zandvoortstraat, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0520506, 4.4465264, 0.0)",51.0520506,4.4465264,0.0
15228.0,Appareil fixe-Vast apparaat,Schuttersvest,57.0,2800.0,MECHELEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Schuttersvest 57, Antwerpen, 2800, Belgique","57, Schuttersvest, Nekkerspoel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0209472, 4.480661649053838, 0.0)",51.0209472,4.480661649053838,0.0
15229.0,Appareil fixe-Vast apparaat,Schuttersvest,57.0,2800.0,MECHELEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Schuttersvest 57, Antwerpen, 2800, Belgique","57, Schuttersvest, Nekkerspoel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0209472, 4.480661649053838, 0.0)",51.0209472,4.480661649053838,0.0
15237.0,Appareil fixe-Vast apparaat,Smekenstraat,12.0,2390.0,MALLE,Antwerpen,BUITENGEVEL,Oui-Ja,Oui-Ja,,"Smekenstraat 12, Antwerpen, 2390, Belgique","12, Smekenstraat, Oostmalle, Malle, Antwerpen, Vlaanderen, 2390, België / Belgique / Belgien","(51.303821799999994, 4.737863725208392, 0.0)",51.303821799999994,4.737863725208392,0.0
15240.0,Appareil fixe-Vast apparaat,Rode Leeuwstraat,14.0,2200.0,HERENTALS,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,"Rode Leeuwstraat 14, Antwerpen, 2200, Belgique","14, Rode-Leeuwstraat, Morkhoven, Herentals, Turnhout, Antwerpen, Vlaanderen, 2200, België / Belgique / Belgien","(51.11806215, 4.819069132489513, 0.0)",51.11806215,4.819069132489513,0.0
15244.0,Appareil fixe-Vast apparaat,Arthur Vanderpoortenlaan,35.0,2500.0,LIER,Antwerpen,/,Oui-Ja,Oui-Ja,,"Arthur Vanderpoortenlaan 35, Antwerpen, 2500, Belgique","35, Arthur Vanderpoortenlaan, Lier, Mechelen, Antwerpen, Vlaanderen, 2500, België / Belgique / Belgien","(51.127668, 4.573577293240207, 0.0)",51.127668,4.573577293240207,0.0
15245.0,Appareil fixe-Vast apparaat,Heistraat,255.0,2610.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Heistraat 255, Antwerpen, 2610, Belgique","255, Heistraat, Hoogte, Wilrijk, Antwerpen, Vlaanderen, 2610, België / Belgique / Belgien","(51.17783585, 4.392126345122216, 0.0)",51.17783585,4.392126345122216,0.0
15248.0,Appareil fixe-Vast apparaat,Kruisven,25.0,2400.0,MOL,Antwerpen,/,Oui-Ja,Oui-Ja,,"Kruisven 25, Antwerpen, 2400, Belgique","21;23;25;25A, Kruisven, Mol, Turnhout, Antwerpen, Vlaanderen, 2400, België / Belgique / Belgien","(51.17636335, 5.12579243813407, 0.0)",51.17636335,5.12579243813407,0.0
12599.0,Appareil fixe-Vast apparaat,Frans Coeckelbergstraat,15.0,2220.0,HEIST-OP-DEN-BERG,Antwerpen,BUITENKAST,Oui-Ja,Oui-Ja,,"Frans Coeckelbergstraat 15, Antwerpen, 2220, Belgique",,,,,
12600.0,Appareil fixe-Vast apparaat,Bosstraat,9.0,2861.0,ONZE-LIEVE-VROUW-WAVER,Antwerpen,BUITENKAST,Oui-Ja,Oui-Ja,,"Bosstraat 9, Antwerpen, 2861, Belgique","9, Bosstraat, Onze-Lieve-Vrouw-Waver, Sint-Katelijne-Waver, Mechelen, Antwerpen, Vlaanderen, 2861, België / Belgique / Belgien","(51.06390755, 4.579377222212038, 0.0)",51.06390755,4.579377222212038,0.0
15249.0,Appareil fixe-Vast apparaat,Rozenlaan,44.0,2840.0,REET,Antwerpen,/,Oui-Ja,Oui-Ja,,"Rozenlaan 44, Antwerpen, 2840, Belgique","Sint Jozefschool Reet, 44, Rozenlaan, Predikherenvelden, Reet, Rumst, Antwerpen, Vlaanderen, 2840, België / Belgique / Belgien","(51.108214450000006, 4.391635285855336, 0.0)",51.108214450000006,4.391635285855336,0.0
12521.0,Appareil fixe-Vast apparaat,Beukenlaan,2.0,2160.0,WOMMELGEM,Antwerpen,/,Oui-Ja,Oui-Ja,,"Beukenlaan 2, Antwerpen, 2160, Belgique","2, Beukenlaan, Eikenlaan, Wijnegem, Antwerpen, Vlaanderen, 2110, België / Belgique / Belgien","(51.230133249999994, 4.511803020634922, 0.0)",51.230133249999994,4.511803020634922,0.0
12597.0,Appareil fixe-Vast apparaat,Lodewijk De Meesterstraat,58.0,9100.0,SINT-NIKLAAS,Antwerpen,"Buitengevel,naast de inkom",Oui-Ja,Oui-Ja,,"Lodewijk De Meesterstraat 58, Antwerpen, 9100, Belgique",,,,,
15252.0,Appareil fixe-Vast apparaat,Hoogstraatsebaan,2.0,2390.0,MALLE,Antwerpen,/,Oui-Ja,Oui-Ja,,"Hoogstraatsebaan 2, Antwerpen, 2390, Belgique","2,4, Hoogstraatsebaan, Oostmalle, Malle, Antwerpen, Vlaanderen, 2390, België / Belgique / Belgien","(51.30238025, 4.734802949877695, 0.0)",51.30238025,4.734802949877695,0.0
13158.0,Appareil fixe-Vast apparaat,Jodenstraat,15.0,2000.0,ANTWERPEN,Antwerpen,Buitengevel straatzijde.,Oui-Ja,Oui-Ja,,"Jodenstraat 15, Antwerpen, 2000, Belgique","Sint-Norbertusinstituut, 11,15,15A, Jodenstraat, Meir, Sint-Anna, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.217268849999996, 4.407346904448674, 0.0)",51.217268849999996,4.407346904448674,0.0
14314.0,Appareil fixe-Vast apparaat,Tervuursesteenweg,2.0,2800.0,MECHELEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Tervuursesteenweg 2, Antwerpen, 2800, Belgique","COLOMAplus, 2, Tervuursesteenweg, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.013657800000004, 4.481172935057851, 0.0)",51.013657800000004,4.481172935057851,0.0
13042.0,Appareil fixe-Vast apparaat,Reebergenlaan,4.0,2242.0,PULDERBOS,Antwerpen,BINNEN in de inkomhal,Oui-Ja,Oui-Ja,,"Reebergenlaan 4, Antwerpen, 2242, Belgique","4, Reebergenlaan, Pulderbos, Zandhoven, Antwerpen, Vlaanderen, 2242, België / Belgique / Belgien","(51.2405382, 4.7275034, 0.0)",51.2405382,4.7275034,0.0
15258.0,Appareil fixe-Vast apparaat,Poederleesteenweg,6.0,2460.0,KASTERLEE,Antwerpen,/,Oui-Ja,Oui-Ja,,"Poederleesteenweg 6, Antwerpen, 2460, Belgique","Spar, 6, Poederleesteenweg, Lichtaart, Kasterlee, Turnhout, Antwerpen, Vlaanderen, 2460, België / Belgique / Belgien","(51.2245035, 4.9125974, 0.0)",51.2245035,4.9125974,0.0
15259.0,Appareil fixe-Vast apparaat,Oevelseweg,76.0,2250.0,OLEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Oevelseweg 76, Antwerpen, 2250, Belgique","Spar, 76, Oevelseweg, Onze-Lieve-Vrouw-Olen, Olen, Turnhout, Antwerpen, Vlaanderen, 2250, België / Belgique / Belgien","(51.16214345, 4.8989459753876705, 0.0)",51.16214345,4.8989459753876705,0.0
15260.0,Appareil fixe-Vast apparaat,Kleine Steenweg,5.0,2221.0,BOOISCHOT,Antwerpen,/,Oui-Ja,Oui-Ja,,"Kleine Steenweg 5, Antwerpen, 2221, Belgique","5, Kleine steenweg, Booischot, Heist-op-den-Berg, Mechelen, Antwerpen, Vlaanderen, 2221, België / Belgique / Belgien","(51.05068095, 4.7758024698742485, 0.0)",51.05068095,4.7758024698742485,0.0
15261.0,Appareil fixe-Vast apparaat,Liersesteenweg,49.0,2560.0,KESSEL,Antwerpen,/,Oui-Ja,Oui-Ja,,"Liersesteenweg 49, Antwerpen, 2560, Belgique","49, Liersesteenweg, Kessel, Nijlen, Mechelen, Antwerpen, Vlaanderen, 2560, België / Belgique / Belgien","(51.13882255, 4.622307033643931, 0.0)",51.13882255,4.622307033643931,0.0
15294.0,Appareil fixe-Vast apparaat,Kapelseweg,4.0,2811.0,HOMBEEK,Antwerpen,/,Oui-Ja,Oui-Ja,,"Kapelseweg 4, Antwerpen, 2811, Belgique","Spar, 4, Kapelseweg, Hombeek, Mechelen, Antwerpen, Vlaanderen, 2811, België / Belgique / Belgien","(51.0169457, 4.4384682, 0.0)",51.0169457,4.4384682,0.0
15299.0,Appareil fixe-Vast apparaat,Gestelsesteenweg,105.0,2450.0,MEERHOUT,Antwerpen,BUITENKAST INKOM,Oui-Ja,Oui-Ja,,"Gestelsesteenweg 105, Antwerpen, 2450, Belgique","Spar, 105, Gestelsesteenweg, Gestel, Meerhout, Turnhout, Antwerpen, Vlaanderen, 2450, België / Belgique / Belgien","(51.1139157, 5.0959736, 0.0)",51.1139157,5.0959736,0.0
15300.0,Appareil fixe-Vast apparaat,Herenthoutsesteenweg,88.0,2560.0,NIJLEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Herenthoutsesteenweg 88, Antwerpen, 2560, Belgique","Spar, 88, Herenthoutsesteenweg, Nijlen, Mechelen, Antwerpen, Vlaanderen, 2560, België / Belgique / Belgien","(51.1539356, 4.685039823568553, 0.0)",51.1539356,4.685039823568553,0.0
15301.0,Appareil fixe-Vast apparaat,Leo Kempenaersstraat,32.0,2223.0,SCHRIEK,Antwerpen,/,Oui-Ja,Oui-Ja,,"Leo Kempenaersstraat 32, Antwerpen, 2223, Belgique","32, Leo Kempenaersstraat, Schriek, Heist-op-den-Berg, Mechelen, Antwerpen, Vlaanderen, 2223, België / Belgique / Belgien","(51.028778450000004, 4.6949809064393975, 0.0)",51.028778450000004,4.6949809064393975,0.0
15319.0,Appareil fixe-Vast apparaat,Slekkestraat ,15.0,2460.0,Lichtaart,Antwerpen,Buitengevel,Oui-Ja,Oui-Ja,,"Slekkestraat  15, Antwerpen, 2460, Belgique","15, Slekkestraat, Lichtaart, Kasterlee, Turnhout, Antwerpen, Vlaanderen, 2460, België / Belgique / Belgien","(51.227316900000005, 4.884467990211864, 0.0)",51.227316900000005,4.884467990211864,0.0
